housekeepingmagefromanotherworldmakingyouradventuresfeellikehome,https://j-novel.club/series/housekeeping-mage-from-another-world-making-your-adventures-feel-like-home#volume-4,J-Novel Club,Housekeeping Mage from Another World: Making Your Adventures Feel Like Home!,4,Digital,,2023-01-24
housekeepingmagefromanotherworldmakingyouradventuresfeellikehome,https://j-novel.club/series/housekeeping-mage-from-another-world-making-your-adventures-feel-like-home#volume-5,J-Novel Club,Housekeeping Mage from Another World: Making Your Adventures Feel Like Home!,5,Digital,,2023-05-08
housekeepingmagefromanotherworldmakingyouradventuresfeellikehome,https://j-novel.club/series/housekeeping-mage-from-another-world-making-your-adventures-feel-like-home#volume-6,J-Novel Club,Housekeeping Mage from Another World: Making Your Adventures Feel Like Home!,6,Digital,,2023-08-15
housekeepingmagefromanotherworldmakingyouradventuresfeellikehome,https://j-novel.club/series/housekeeping-mage-from-another-world-making-your-adventures-feel-like-home#volume-7,J-Novel Club,Housekeeping Mage from Another World: Making Your Adventures Feel Like Home!,7,Digital,,2023-11-15
housekeepingmagefromanotherworldmakingyouradventuresfeellikehome,https://j-novel.club/series/housekeeping-mage-from-another-world-making-your-adventures-feel-like-home#volume-8,J-Novel Club,Housekeeping Mage from Another World: Making Your Adventures Feel Like Home!,8,Digital,,2025-01-10
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-1,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,1,Digital,,2017-02-23
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-2,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,2,Digital,,2017-05-13
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-3,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,3,Digital,,2017-08-02
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-4,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,4,Digital,,2017-10-18
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-5,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,5,Digital,,2018-02-01
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-6,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,6,Digital,,2018-06-01
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-7,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,7,Digital,,2018-09-22
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-8,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,8,Digital,,2019-02-15
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-9,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,9,Digital,,2019-07-20
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-10,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,10,Digital,,2019-10-20
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-11,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,11,Digital,,2020-04-26
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-12,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,12,Digital,,2020-08-22
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-13,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,13,Digital,,2021-03-06
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-14,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,14,Digital,,2021-10-25
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-15,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,15,Digital,,2022-01-17
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-16,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,16,Digital,,2022-06-07
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-17,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,17,Digital,,2022-11-07
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-18,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,18,Digital,,2023-11-29
howarealistherorebuiltthekingdom,https://j-novel.club/series/how-a-realist-hero-rebuilt-the-kingdom#volume-19,J-Novel Club,How a Realist Hero Rebuilt the Kingdom,19,Digital,,2025-03-24
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-1/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,1,Physical,978-1-626929-07-4,2018-09-11
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-2/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,2,Physical,978-1-626929-81-4,2019-01-22
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-3/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,3,Physical,978-1-642750-44-7,2019-05-28
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-4/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,4,Physical,978-1-642750-45-4,2019-09-17
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-5/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,5,Physical,978-1-642757-37-8,2019-12-10
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-6/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,6,Physical,978-1-645052-29-6,2020-04-14
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-7/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,7,Physical,978-1-64505-512-9,2020-09-22
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-8/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,8,Physical,978-1-64505-749-9,2020-11-10
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-9/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,9,Physical,978-1-64505-791-8,2020-12-22
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-10/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,10,Physical,978-1-64505-951-6,2021-02-16
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-11/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,11,Physical,978-1-64827-085-7,2021-04-06
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-12/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,12,Physical,978-1-64827-259-2,2021-09-14
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-13/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,13,Physical,978-1-64827-359-9,2021-12-28
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-14/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,14,Physical,978-1-63858-145-1,2022-05-10
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-15/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,15,Physical,978-1-63858-364-6,2022-12-20
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-16/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,16,Physical,978-1-63858-763-7,2023-05-23
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-17/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,17,Physical,979-8-88843-062-0,2023-11-28
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-18/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,18,Physical,979-8-88843-431-4,2024-04-30
howarealistherorebuiltthekingdom,https://sevenseasentertainment.com/books/how-a-realist-hero-rebuilt-the-kingdom-light-novel-vol-19/,Seven Seas Entertainment,How a Realist Hero Rebuilt the Kingdom,19,Physical,979-8-89160-635-7,2025-09-21
howibecamekingbyeatingmonsters,https://crossinfworld.com/How-I-Became-King-by-Eating-Monsters-Volume-1.html,Cross Infinite World,How I Became King by Eating Monsters,1,Digital,979-8-88560-149-8,2024-11-30
howiswappedplaceswiththevillainessbeatupherfianceandfoundtruelove,https://crossinfworld.com/How-I-Swapped-Places-with-the-Villainess-Beat-Up-Her-Fiance-and-Found-True-Love-Vol-1.html,Cross Infinite World,"How I Swapped Places with the Villainess, Beat Up Her Fiancé, and Found True Love",1,Digital,979-8-88560-148-1,2024-10-31
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-1,J-Novel Club,How NOT to Summon a Demon Lord,1,Digital,,2017-12-04
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-2,J-Novel Club,How NOT to Summon a Demon Lord,2,Digital,,2018-02-19
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-3,J-Novel Club,How NOT to Summon a Demon Lord,3,Digital,,2018-05-07
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-4,J-Novel Club,How NOT to Summon a Demon Lord,4,Digital,,2018-07-23
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-5,J-Novel Club,How NOT to Summon a Demon Lord,5,Digital,,2018-10-08
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-6,J-Novel Club,How NOT to Summon a Demon Lord,6,Digital,,2018-12-09
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-7,J-Novel Club,How NOT to Summon a Demon Lord,7,Digital,,2019-02-26
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-8,J-Novel Club,How NOT to Summon a Demon Lord,8,Digital,,2019-04-29
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-9,J-Novel Club,How NOT to Summon a Demon Lord,9,Digital,,2019-06-16
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-10,J-Novel Club,How NOT to Summon a Demon Lord,10,Digital,,2019-09-08
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-11,J-Novel Club,How NOT to Summon a Demon Lord,11,Digital,,2019-12-02
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-12,J-Novel Club,How NOT to Summon a Demon Lord,12,Digital,,2020-01-26
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-13,J-Novel Club,How NOT to Summon a Demon Lord,13,Digital,,2020-11-30
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-14,J-Novel Club,How NOT to Summon a Demon Lord,14,Digital,,2021-10-12
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-1,J-Novel Club,How NOT to Summon a Demon Lord,1,Physical,,2019-02-05
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-2,J-Novel Club,How NOT to Summon a Demon Lord,2,Physical,,2019-02-05
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-3,J-Novel Club,How NOT to Summon a Demon Lord,3,Physical,,2019-04-02
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-4,J-Novel Club,How NOT to Summon a Demon Lord,4,Physical,,2019-06-04
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-5,J-Novel Club,How NOT to Summon a Demon Lord,5,Physical,,2019-08-06
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-6,J-Novel Club,How NOT to Summon a Demon Lord,6,Physical,,2019-10-01
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-7,J-Novel Club,How NOT to Summon a Demon Lord,7,Physical,,2019-12-03
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-8,J-Novel Club,How NOT to Summon a Demon Lord,8,Physical,,2020-02-04
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-9,J-Novel Club,How NOT to Summon a Demon Lord,9,Physical,,2020-04-07
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-10,J-Novel Club,How NOT to Summon a Demon Lord,10,Physical,,2020-06-02
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-11,J-Novel Club,How NOT to Summon a Demon Lord,11,Physical,,2020-08-04
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-12,J-Novel Club,How NOT to Summon a Demon Lord,12,Physical,,2020-10-06
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-13,J-Novel Club,How NOT to Summon a Demon Lord,13,Physical,,2021-07-06
hownottosummonademonlord,https://j-novel.club/series/how-not-to-summon-a-demon-lord#volume-14,J-Novel Club,How NOT to Summon a Demon Lord,14,Physical,,2022-04-05
howtomelttheicequeensheart,https://global.bookwalker.jp/de1527cd8e-ce95-4aea-93b2-819641cd4b5e/,Tentai Books,How to Melt the Ice Queen's Heart,1,Digital,,2021-07-26
howtomelttheicequeensheart,https://store.crunchyroll.com/products/how-to-melt-the-ice-queens-heart-novel-volume-1-9788412354669.html,Tentai Books,How to Melt the Ice Queen's Heart,1,Paperback,9788412354669,2021-10-15
howtowinherheartonthenthtry,https://yenpress.com/titles/9781975362423-how-to-win-her-heart-on-the-nth-try,Yen Press,How to Win Her Heart on the Nth Try,1,Digital,9781975362423,2023-05-23
howtowinherheartonthenthtry,https://yenpress.com/titles/9781975362416-how-to-win-her-heart-on-the-nth-try,Yen Press,How to Win Her Heart on the Nth Try,1,Hardback,9781975362416,2023-05-23
iabandonedmyengagementbecausemysisterisatragicheroinebutsomehowibecameentangledwitharighteousprince,https://sevenseasentertainment.com/books/i-abandoned-my-engagement-because-my-sister-is-a-tragic-heroine-but-somehow-i-became-entangled-with-a-righteous-prince-light-novel-vol-1/,Seven Seas Entertainment,"I Abandoned My Engagement Because My Sister is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince",1,Digital,,2024-09-05
iabandonedmyengagementbecausemysisterisatragicheroinebutsomehowibecameentangledwitharighteousprince,https://sevenseasentertainment.com/books/i-abandoned-my-engagement-because-my-sister-is-a-tragic-heroine-but-somehow-i-became-entangled-with-a-righteous-prince-light-novel-vol-2/,Seven Seas Entertainment,"I Abandoned My Engagement Because My Sister is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince",2,Digital,,2024-12-12
iabandonedmyengagementbecausemysisterisatragicheroinebutsomehowibecameentangledwitharighteousprince,https://sevenseasentertainment.com/books/i-abandoned-my-engagement-because-my-sister-is-a-tragic-heroine-but-somehow-i-became-entangled-with-a-righteous-prince-light-novel-vol-3/,Seven Seas Entertainment,"I Abandoned My Engagement Because My Sister is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince",3,Digital,,2025-06-10
iabandonedmyengagementbecausemysisterisatragicheroinebutsomehowibecameentangledwitharighteousprince,https://sevenseasentertainment.com/books/i-abandoned-my-engagement-because-my-sister-is-a-tragic-heroine-but-somehow-i-became-entangled-with-a-righteous-prince-light-novel-vol-1/,Seven Seas Entertainment,"I Abandoned My Engagement Because My Sister is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince",1,Physical,979-8-89160-236-6,2024-10-01
iabandonedmyengagementbecausemysisterisatragicheroinebutsomehowibecameentangledwitharighteousprince,https://sevenseasentertainment.com/books/i-abandoned-my-engagement-because-my-sister-is-a-tragic-heroine-but-somehow-i-became-entangled-with-a-righteous-prince-light-novel-vol-2/,Seven Seas Entertainment,"I Abandoned My Engagement Because My Sister is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince",2,Physical,979-8-89160-237-3,2025-01-14
iabandonedmyengagementbecausemysisterisatragicheroinebutsomehowibecameentangledwitharighteousprince,https://sevenseasentertainment.com/books/i-abandoned-my-engagement-because-my-sister-is-a-tragic-heroine-but-somehow-i-became-entangled-with-a-righteous-prince-light-novel-vol-3/,Seven Seas Entertainment,"I Abandoned My Engagement Because My Sister is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince",3,Physical,979-8-89160-544-2,2025-06-10
iamblueinpainandfragile,https://sevenseasentertainment.com/books/i-am-blue-in-pain-and-fragile-light-novel/,Seven Seas Entertainment,"I am Blue, in Pain, and Fragile",1,Digital,,2022-03-29
iamblueinpainandfragile,https://sevenseasentertainment.com/books/i-am-blue-in-pain-and-fragile-light-novel/,Seven Seas Entertainment,"I am Blue, in Pain, and Fragile",1,Physical,978-1-63858-110-9,2022-04-05
ibecamethesecretaryofahero,https://crossinfworld.com/sechero.html,Cross Infinite World,I Became the Secretary of a Hero!,1,Digital,,2017-09-30
ibecamethesecretaryofahero,https://crossinfworld.com/sechero-vol2.html,Cross Infinite World,I Became the Secretary of a Hero,2,Digital,,2019-12-31
ibecamethesecretaryofahero,https://crossinfworld.com/sechero-vol3.html,Cross Infinite World,I Became the Secretary of a Hero,3,Digital,,2020-10-23
icocastleinthemist,https://www.viz.com/manga-books/novel/ico-castle-in-the-mist/product/2791/digital,VIZ Media,ICO: Castle in the Mist,1,Digital,,2011-08-16
icocastleinthemist,https://www.viz.com/manga-books/novel/ico-castle-in-the-mist/product/2791/paperback,VIZ Media,ICO: Castle in the Mist,1,Paperback,978-1-4215-4063-4,2011-08-16
icouldneverbeasuccubus,https://j-novel.club/series/i-could-never-be-a-succubus#volume-1,J-Novel Club,I Could Never Be a Succubus!,1,Digital,,2023-12-25
icouldneverbeasuccubus,https://j-novel.club/series/i-could-never-be-a-succubus#volume-2,J-Novel Club,I Could Never Be a Succubus!,2,Digital,,2024-03-22
icouldneverbeasuccubus,https://j-novel.club/series/i-could-never-be-a-succubus#volume-3,J-Novel Club,I Could Never Be a Succubus!,3,Digital,,2024-06-21
icouldneverbeasuccubus,https://j-novel.club/series/i-could-never-be-a-succubus#volume-4,J-Novel Club,I Could Never Be a Succubus!,4,Digital,,2024-09-20
icouldneverbeasuccubus,https://j-novel.club/series/i-could-never-be-a-succubus#volume-5,J-Novel Club,I Could Never Be a Succubus!,5,Digital,,2024-12-23
icouldneverbeasuccubus,https://j-novel.club/series/i-could-never-be-a-succubus#volume-6,J-Novel Club,I Could Never Be a Succubus!,6,Digital,,2025-03-13
idontwanttobethedragondukesmaidservingmyexfiancefrommypastlife,https://j-novel.club/series/i-don-t-want-to-be-the-dragon-duke-s-maid-serving-my-ex-fianc-from-my-past-life#volume-1,J-Novel Club,I Don't Want to Be the Dragon Duke's Maid! Serving My Ex-Fiancé from My Past Life,1,Digital,,2024-03-18
idontwanttobethedragondukesmaidservingmyexfiancefrommypastlife,https://j-novel.club/series/i-don-t-want-to-be-the-dragon-duke-s-maid-serving-my-ex-fianc-from-my-past-life#volume-2,J-Novel Club,I Don't Want to Be the Dragon Duke's Maid! Serving My Ex-Fiancé from My Past Life,2,Digital,,2024-05-20
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,1,Audiobook,,2022-08-16
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem-Volume-2.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,2,Audiobook,,2023-01-31
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,1,Digital,,2022-01-14
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem-Volume-2.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,2,Digital,,2022-10-07
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,1,Hardcover,,2022-12-01
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem-Volume-2.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,2,Hardcover,,2023-01-30
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,1,Paperback,,2022-12-01
idratherhaveacatthanaharem,https://crossinfworld.com/I-Rather-Have-a-Cat-than-a-Harem-Volume-2.html,Cross Infinite World,I'd Rather Have a Cat than a Harem!,2,Paperback,,2023-01-30
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-1,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",1,Digital,,2017-06-19
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-2,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",2,Digital,,2017-08-22
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-3,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",3,Digital,,2017-10-24
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-4,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",4,Digital,,2018-01-10
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-5,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",5,Digital,,2018-04-07
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-6,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",6,Digital,,2018-06-27
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-7,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",7,Digital,,2018-08-30
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-8,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",8,Digital,,2019-07-22
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-9,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",9,Digital,,2020-01-12
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-1,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",1,Physical,,2019-04-02
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-2,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",2,Physical,,2019-04-02
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-3,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",3,Physical,,2019-06-04
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-4,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",4,Physical,,2019-08-06
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-5,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",5,Physical,,2019-10-01
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-6,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",6,Physical,,2019-12-03
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-7,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",7,Physical,,2020-02-04
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-8,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",8,Physical,,2020-04-07
ifitsformydaughteridevendefeatademonlord,https://j-novel.club/series/if-it-s-for-my-daughter-i-d-even-defeat-a-demon-lord#volume-9,J-Novel Club,"If It's for My Daughter, I'd Even Defeat a Demon Lord",9,Physical,,2020-07-07
iftherpgworldhadsocialmedia,https://yenpress.com/titles/9781975323936-if-the-rpg-world-had-social-media-vol-1-light-novel,Yen Press,If the RPG World Had Social Media...,1,Digital,9781975323936,2021-09-14
iftherpgworldhadsocialmedia,https://yenpress.com/titles/9781975323929-if-the-rpg-world-had-social-media-vol-1-light-novel,Yen Press,If the RPG World Had Social Media...,1,Paperback,9781975323929,2021-09-14
ifthevillainessandvillainmetandfellinlove,https://yenpress.com/titles/9781975375942-if-the-villainess-and-villain-met-and-fell-in-love-vol-1-light-novel,Yen Press,If the Villainess and Villain Met and Fell in Love,1,Digital,9781975375942,2023-10-17
ifthevillainessandvillainmetandfellinlove,https://yenpress.com/titles/9781975379087-if-the-villainess-and-villain-met-and-fell-in-love-vol-2-light-novel,Yen Press,If the Villainess and Villain Met and Fell in Love,2,Digital,9781975379087,2024-02-20
ifthevillainessandvillainmetandfellinlove,https://yenpress.com/titles/9798855402063-if-the-villainess-and-villain-met-and-fell-in-love-vol-3-light-novel,Yen Press,If the Villainess and Villain Met and Fell in Love,3,Digital,9798855402063,2025-01-21
